,county,state,city,zipcode,latitude,longitude
11443,Georgia,GA,Varnell,30720,34.733645,-85.000824
11444,Georgia,GA,Varnell,30721,34.788636,-84.91608199999999
11445,Georgia,GA,Varnell,30755,34.86803,-85.04275
11446,Georgia,GA,Varnell,30756,34.89765,-84.977052
11447,Georgia,GA,Vernonburg,31419,31.997215,-81.230674
11448,Georgia,GA,Vidalia,30436,32.154894,-82.293036
11449,Georgia,GA,Vidalia,30474,32.238578000000004,-82.417773
11450,Georgia,GA,Vidette,30434,33.025668,-82.383791
11451,Georgia,GA,Vidette,30830,33.079811,-81.975337
11453,Georgia,GA,Vienna,31092,32.090962,-83.785552
11455,Georgia,GA,Villa Rica,30180,33.718878000000004,-84.918801
11458,Georgia,GA,Waco,30110,33.744459,-85.135625
11459,Georgia,GA,Waco,30182,33.655819,-85.248832
11460,Georgia,GA,Wadley,30477,32.861525,-82.40158199999999
11462,Georgia,GA,Waleska,30183,34.338804,-84.602425
11464,Georgia,GA,Walnut Grove,30014,33.580062,-83.823102
11465,Georgia,GA,Walnut Grove,30052,33.815151,-83.893561
11466,Georgia,GA,Walthourville,31301,31.75063,-81.60233199999999
11467,Georgia,GA,Walthourville,31313,31.844813,-81.612525
11468,Georgia,GA,Warm Springs,31830,32.900708,-84.729063
11470,Georgia,GA,Warner Robins,31005,32.544201,-83.597459
11471,Georgia,GA,Warner Robins,31008,32.665358000000005,-83.78600300000001
11472,Georgia,GA,Warner Robins,31028,32.631201000000004,-83.696301
11473,Georgia,GA,Warner Robins,31030,32.570683,-83.890124
11474,Georgia,GA,Warner Robins,31047,32.46728,-83.595342
11475,Georgia,GA,Warner Robins,31088,32.578451,-83.653858
11476,Georgia,GA,Warner Robins,31093,32.647873,-83.657206
11477,Georgia,GA,Warner Robins,31098,32.614215,-83.56855999999999
11479,Georgia,GA,Warrenton,30828,33.368038,-82.656312
11481,Georgia,GA,Warwick,31796,31.770118,-83.856468
11483,Georgia,GA,Washington,30673,33.710745,-82.713931
11485,Georgia,GA,Watkinsville,30621,33.791462,-83.492132
11486,Georgia,GA,Watkinsville,30677,33.783202,-83.37334200000001
11488,Georgia,GA,Waverly Hall,31831,32.685573,-84.706837
11490,Georgia,GA,Waycross,31501,31.223623,-82.35019799999999
11491,Georgia,GA,Waycross,31503,31.202704,-82.417115
11492,Georgia,GA,Waycross,31516,31.309371,-82.25326
11494,Georgia,GA,Waynesboro,30830,33.079811,-81.975337
11496,Georgia,GA,Webster County unified government,31780,32.03187,-84.388811
11497,Georgia,GA,Webster County unified government,31803,32.285466,-84.493596
11498,Georgia,GA,Webster County unified government,31824,32.051196000000004,-84.51908900000001
11499,Georgia,GA,Webster County unified government,31825,32.116195000000005,-84.6709
11500,Georgia,GA,Webster County unified government,31832,31.958169,-84.614896
11501,Georgia,GA,Webster County unified government,39877,31.915159000000003,-84.511576
11502,Georgia,GA,West Point,30240,33.036764,-85.120092
11503,Georgia,GA,West Point,31833,32.8429,-85.09184499999999
11505,Georgia,GA,Whigham,39897,30.911205,-84.329813
11507,Georgia,GA,White,30184,34.252062,-84.741056
11508,Georgia,GA,White Plains,30678,33.453336,-83.065445
11511,Georgia,GA,Whitesburg,30185,33.519802,-84.918098
11513,Georgia,GA,Willacoochee,31650,31.395823,-83.02539200000001
11515,Georgia,GA,Williamson,30292,33.168489,-84.393225
11518,Georgia,GA,Winder,30680,33.996386,-83.69955
11520,Georgia,GA,Winterville,30683,33.946841,-83.257109
11522,Georgia,GA,Woodbine,31569,30.896531,-81.697128
11524,Georgia,GA,Woodbury,30293,32.976649,-84.61150500000001
11526,Georgia,GA,Woodland,31836,32.796402,-84.53509
11528,Georgia,GA,Woodstock,30114,34.247813,-84.524509
11529,Georgia,GA,Woodstock,30188,34.123533,-84.457654
11530,Georgia,GA,Woodstock,30189,34.124224,-84.570679
11532,Georgia,GA,Woodville,30669,33.676402,-83.117743
11534,Georgia,GA,Woolsey,30215,33.391613,-84.45643199999999
11535,Georgia,GA,Wrens,30833,33.19125,-82.35313199999999
11537,Georgia,GA,Wrightsville,31096,32.723279,-82.707269
11539,Georgia,GA,Yatesville,31097,32.890411,-84.166895
11541,Georgia,GA,Young Harris,30582,34.956451,-83.90979
11543,Georgia,GA,Zebulon,30292,33.168489,-84.393225
11544,Georgia,GA,Zebulon,30295,33.090278999999995,-84.310405
11547,Hawaii,HI,Aiea,96701,21.406053,-157.884952
11549,Hawaii,HI,Anahola,96703,22.145578,-159.385681
11550,Hawaii,HI,Captain Cook,96704,19.337269,-155.837622
11554,Hawaii,HI,Eleele,96705,21.899532,-159.568546
11555,Hawaii,HI,Ewa Beach,96706,21.344763,-158.022279
11564,Hawaii,HI,Haleiwa,96712,21.621367,-158.048011
11566,Hawaii,HI,Hana,96713,20.738821,-156.045046
11567,Hawaii,HI,Hanalei,96714,22.13125,-159.520972
11568,Hawaii,HI,Hanamaulu,96715,21.996925,-159.34711
11569,Hawaii,HI,Hanapepe,96716,22.049275,-159.592419
11570,Hawaii,HI,Hauula,96717,21.557794,-157.90534
11571,Hawaii,HI,Hawaii,96720,19.65981,-155.232473
11576,Hawaii,HI,Hawi,96719,20.234364,-155.835941
11579,Hawaii,HI,Hilo,96720,19.65981,-155.232473
11580,Hawaii,HI,Holualoa,96725,19.626488,-155.910336
11583,Hawaii,HI,Honokaa,96727,20.109943,-155.636271
11585,Hawaii,HI,Honomu,96728,19.861176,-155.124957
11587,Hawaii,HI,Kaaawa,96730,21.543144,-157.850479
11591,Hawaii,HI,Kahuku,96731,21.677463,-157.96812
11592,Hawaii,HI,Kahului,96732,20.883783,-156.462641
11593,Hawaii,HI,Kailua,96734,21.395084,-157.758188
11595,Hawaii,HI,Kalaheo,96741,21.956769,-159.513981
11599,Hawaii,HI,Kaneohe,96744,21.451733,-157.824227
11601,Hawaii,HI,Kapaa,96746,22.093378,-159.38519
11602,Hawaii,HI,Kapaau,96755,20.196906,-155.789908
11604,Hawaii,HI,Kapolei,96707,21.363106,-158.082206
11605,Hawaii,HI,Kauai,96746,22.09374,-159.385199
11606,Hawaii,HI,Kaumakani,96747,21.929944,-159.624427
11607,Hawaii,HI,Kaunakakai,96748,21.131173,-156.835237
11609,Hawaii,HI,Keaau,96749,19.621282,-154.989735
11610,Hawaii,HI,Kealakekua,96750,19.531994,-155.714828
11611,Hawaii,HI,Kekaha,96752,21.970965,-159.714507
11613,Hawaii,HI,Kihei,96753,20.711955,-156.438498
11614,Hawaii,HI,Kilauea,96754,22.178915,-159.41229
11616,Hawaii,HI,Koloa,96756,21.907071,-159.451665
11617,Hawaii,HI,Kualapuu,96757,21.154453,-156.977379
11619,Hawaii,HI,Kula,96790,20.685422,-156.305383
11620,Hawaii,HI,Kurtistown,96760,19.554764,-155.056113
11621,Hawaii,HI,Lahaina,96761,20.897296,-156.61354
11622,Hawaii,HI,Laie,96762,21.618531,-157.9439
11623,Hawaii,HI,Lanai City,96763,20.836482,-156.927377
11625,Hawaii,HI,Laupahoehoe,96764,19.912071,-155.276904
11626,Hawaii,HI,Lawai,96765,21.911192,-159.477967
11628,Hawaii,HI,Lihue,96766,21.991913,-159.398906
11635,Hawaii,HI,Makawao,96768,20.832264,-156.297856
11638,Hawaii,HI,Maui,96732,20.883783,-156.462641
11639,Hawaii,HI,Maunaloa,96770,21.133617,-157.216932
11644,Hawaii,HI,Mountain View,96771,19.524215,-155.12304
11645,Hawaii,HI,Naalehu,96772,19.154515,-155.623214
11654,Hawaii,HI,Paauilo,96776,19.994067,-155.399601
11655,Hawaii,HI,Pahala,96777,19.251948,-155.456769
11656,Hawaii,HI,Pahoa,96778,19.43894,-155.028176
11657,Hawaii,HI,Paia,96779,20.90926,-156.384632
11659,Hawaii,HI,Papaikou,96781,19.786152,-155.217704
11661,Hawaii,HI,Pearl City,96782,21.417374,-157.936867
11662,Hawaii,HI,Pepeekeo,96783,19.830827,-155.144159
11664,Hawaii,HI,Princeville,96722,22.188349,-159.460872
11667,Hawaii,HI,Pukalani,96788,20.832913,-156.341509
11671,Hawaii,HI,Schofield Barracks,96857,21.486745,-158.0515
11673,Hawaii,HI,Volcano,96785,19.453729,-155.407546
11674,Hawaii,HI,Wahiawa,96786,21.564057,-157.979306
11675,Hawaii,HI,Waialua,96791,21.56364,-158.185151
11676,Hawaii,HI,Waianae,96792,21.468626,-158.166919
11682,Hawaii,HI,Wailea,96753,20.711955,-156.438498
11685,Hawaii,HI,Wailuku,96793,20.895445,-156.530122
11687,Hawaii,HI,Waimanalo,96795,21.335013,-157.710924
11689,Hawaii,HI,Waimea,96796,22.094055,-159.718749
11693,Hawaii,HI,Waipahu,96797,21.430996,-157.972895
11699,Idaho,ID,Aberdeen,83210,43.020349,-112.869167
11701,Idaho,ID,Acequia,83350,42.694326,-113.579982
11702,Idaho,ID,Albion,83311,42.391733,-113.56472
11704,Idaho,ID,American Falls,83211,42.701149,-113.028458
11706,Idaho,ID,Ammon,83401,43.542409,-111.877936
11707,Idaho,ID,Ammon,83406,43.443948,-111.811633
11709,Idaho,ID,Arco,83213,43.539315,-113.266776
11711,Idaho,ID,Arimo,83214,42.539846,-112.307675
11712,Idaho,ID,Ashton,83420,44.077471,-111.346444
11714,Idaho,ID,Athol,83801,47.936835,-116.666177
11715,Idaho,ID,Atomic City,83215,43.443159,-112.8125
11716,Idaho,ID,Atomic City,83221,43.324081,-112.552045
11718,Idaho,ID,Bancroft,83217,42.777857,-111.942715
11720,Idaho,ID,Banks,83602,44.070601,-116.10868
11721,Idaho,ID,Basalt,83218,43.31765,-112.165341
11722,Idaho,ID,Basalt,83236,43.191095,-111.872456
11723,Idaho,ID,Bellevue,83313,43.35072,-114.260756
11724,Idaho,ID,Bellevue,83333,43.568307,-114.310961
11726,Idaho,ID,Blackfoot,83221,43.324081,-112.552045
11728,Idaho,ID,Blanchard,83804,48.045283,-116.971344
11729,Idaho,ID,Bliss,83314,42.985016,-114.951592
11731,Idaho,ID,Bloomington,83223,42.185074,-111.408697
11732,Idaho,ID,Bloomington,83261,42.216061,-111.433125
11733,Idaho,ID,Bloomington,83272,42.115431,-111.523433
11734,Idaho,ID,Boise City,83616,43.775558,-116.394954
11735,Idaho,ID,Boise City,83634,43.455712,-116.328708
11736,Idaho,ID,Boise City,83642,43.573507,-116.401064
11737,Idaho,ID,Boise City,83646,43.649585,-116.431758
11738,Idaho,ID,Boise City,83702,43.680473,-116.160187
11739,Idaho,ID,Boise City,83703,43.664123,-116.241473
11740,Idaho,ID,Boise City,83704,43.627161,-116.287653
11741,Idaho,ID,Boise City,83705,43.562418,-116.217559
11742,Idaho,ID,Boise City,83706,43.591762,-116.195289
11743,Idaho,ID,Boise City,83709,43.551005,-116.290126
11744,Idaho,ID,Boise City,83712,43.610535,-116.118981
11745,Idaho,ID,Boise City,83713,43.640263,-116.333534
11746,Idaho,ID,Boise City,83714,43.73272,-116.288769
11747,Idaho,ID,Boise City,83716,43.546089,-115.944469
11749,Idaho,ID,Bonners Ferry,83805,48.867051,-116.540728
11751,Idaho,ID,Bovill,83806,46.894062,-116.361162
11752,Idaho,ID,Bovill,83823,46.820946,-116.540911
11753,Idaho,ID,Buhl,83316,42.625527000000005,-114.8828
11755,Idaho,ID,Burley,83318,42.439675,-113.815864
11756,Idaho,ID,Burley,83336,42.56468,-113.82465
11758,Idaho,ID,Butte City,83213,43.539315,-113.266776
11759,Idaho,ID,Caldwell,83605,43.660575,-116.654725
11760,Idaho,ID,Caldwell,83607,43.709411,-116.750541
11761,Idaho,ID,Caldwell,83651,43.587742,-116.620351
11762,Idaho,ID,Caldwell,83687,43.609972,-116.529149
11764,Idaho,ID,Cambridge,83610,44.743366,-116.77357
11766,Idaho,ID,Carey,83320,43.481456,-113.872707
11768,Idaho,ID,Cascade,83611,44.727247,-115.368064
11770,Idaho,ID,Castleford,83321,42.463501,-114.914924
11771,Idaho,ID,Challis,83226,44.678807,-114.335707
11773,Idaho,ID,Chubbuck,83201,42.90602,-112.373628
11774,Idaho,ID,Chubbuck,83202,42.966657,-112.576195
11775,Idaho,ID,Clark Fork,83811,47.899567,-116.448277
11777,Idaho,ID,Clayton,83227,44.24891,-114.50673
11778,Idaho,ID,Clifton,83228,42.233621,-112.06023
11779,Idaho,ID,Coeur d'Alene,83814,47.586372,-117.034604
11780,Idaho,ID,Coeur d'Alene,83815,47.726282,-116.789948
11783,Idaho,ID,Cottonwood,83522,45.919632,-116.511565
11785,Idaho,ID,Council,83612,44.921058,-116.586316
11787,Idaho,ID,Craigmont,83523,46.248903000000006,-116.443537
11789,Idaho,ID,Crouch,83622,44.101355,-115.884587
11790,Idaho,ID,Culdesac,83524,46.365688,-116.665531
11791,Idaho,ID,Dalton Gardens,83815,47.726282,-116.789948
11792,Idaho,ID,Dayton,83232,42.138463,-111.971088
11793,Idaho,ID,Dayton,83286,42.063423,-112.015748
11796,Idaho,ID,Deary,83823,46.820946,-116.540911
11797,Idaho,ID,Declo,83323,42.502957,-113.391539
11799,Idaho,ID,Dietrich,83324,42.873042,-114.271771
11800,Idaho,ID,Donnelly,83615,44.720241,-116.054858
11801,Idaho,ID,Donnelly,83638,45.067169,-115.965688
11802,Idaho,ID,Dover,83825,48.245778,-116.594623
11803,Idaho,ID,Dover,83864,48.476554,-116.514152
11804,Idaho,ID,Downey,83234,42.422608,-112.101232
11805,Idaho,ID,Driggs,83422,43.728446000000005,-111.231737
11807,Idaho,ID,Drummond,83420,44.077471,-111.346444
11808,Idaho,ID,Dubois,83423,44.300087,-112.280545
11809,Idaho,ID,Eagle,83616,43.775558,-116.394954
11810,Idaho,ID,Eagle,83646,43.649585,-116.431758
11811,Idaho,ID,Eagle,83714,43.73272,-116.288769
11813,Idaho,ID,East Hope,83836,48.250953,-116.268958
11814,Idaho,ID,Eden,83325,42.589607,-114.236404
11815,Idaho,ID,Elk City,83525,45.788829,-115.517408
11816,Idaho,ID,Elk River,83827,46.778344,-116.173678
11818,Idaho,ID,Emmett,83616,43.775558,-116.394954
11819,Idaho,ID,Emmett,83617,43.936819,-116.505193
11820,Idaho,ID,Fairfield,83327,43.492589,-114.809462
11821,Idaho,ID,Ferdinand,83526,46.147763,-116.412071
11822,Idaho,ID,Fernan Lake,83814,47.586372,-117.034604
11823,Idaho,ID,Filer,83328,42.570448,-114.613167
11825,Idaho,ID,Firth,83236,43.191095,-111.872456
11827,Idaho,ID,Fort Hall,83203,43.042389,-112.49596
11828,Idaho,ID,Franklin,83237,42.027452,-111.778558
11829,Idaho,ID,Franklin,83263,42.181249,-111.753213
11830,Idaho,ID,Fruitland,83619,43.966099,-116.910257
11831,Idaho,ID,Fruitland,83661,44.080716,-116.708522
11833,Idaho,ID,Garden City,83703,43.664123,-116.241473
11834,Idaho,ID,Garden City,83704,43.627161,-116.287653
11835,Idaho,ID,Garden City,83706,43.591762,-116.195289
11836,Idaho,ID,Garden City,83714,43.73272,-116.288769
11837,Idaho,ID,Garden Valley,83622,44.101355,-115.884587
11838,Idaho,ID,Genesee,83832,46.552294,-116.909567
11840,Idaho,ID,Georgetown,83239,42.533809000000005,-111.290117
11842,Idaho,ID,Glenns Ferry,83623,43.082032,-115.392631
11844,Idaho,ID,Gooding,83330,42.951933,-114.707998
11846,Idaho,ID,Grace,83241,42.514851,-111.765362
11848,Idaho,ID,Grand View,83624,42.904724,-116.154827
11850,Idaho,ID,Grangeville,83530,45.919925,-116.084203
11852,Idaho,ID,Greenleaf,83626,43.667499,-116.832129
11854,Idaho,ID,Hagerman,83332,42.803132,-114.924978
11856,Idaho,ID,Hailey,83333,43.568307,-114.310961
11857,Idaho,ID,Hamer,83425,43.912196,-112.242431
11858,Idaho,ID,Hansen,83334,42.44446,-114.292089
11859,Idaho,ID,Harrison,83833,47.509953,-116.718368
11861,Idaho,ID,Hauser,83854,47.719876,-116.969995
11862,Idaho,ID,Hayden,83815,47.726282,-116.789948
11863,Idaho,ID,Hayden,83835,47.79695,-116.660251
11864,Idaho,ID,Hayden Lake,83835,47.79695,-116.660251
11865,Idaho,ID,Hazelton,83335,42.579582,-114.066822
11866,Idaho,ID,Heyburn,83336,42.56468,-113.82465
11868,Idaho,ID,Hidden Springs,83714,43.73272,-116.288769
11869,Idaho,ID,Hollister,83301,42.400555,-114.524876
11871,Idaho,ID,Homedale,83628,43.545047,-117.026362
11873,Idaho,ID,Hope,83836,48.250953,-116.268958
11874,Idaho,ID,Horseshoe Bend,83629,43.911871000000005,-116.130418
11876,Idaho,ID,Huetter,83814,47.586372,-117.034604
11877,Idaho,ID,Huetter,83854,47.719876,-116.969995
11878,Idaho,ID,Idaho City,83631,43.911655,-116.03358500000002
11880,Idaho,ID,Idaho Falls,83401,43.542409,-111.877936
11881,Idaho,ID,Idaho Falls,83402,43.526347,-112.182045
11882,Idaho,ID,Idaho Falls,83404,43.421901,-112.011538
11883,Idaho,ID,Idaho Falls,83406,43.443948,-111.811633
11885,Idaho,ID,Inkom,83245,42.81812,-112.207737
11886,Idaho,ID,Inkom,83250,42.672532,-112.204751
11888,Idaho,ID,Iona,83401,43.542409,-111.877936
11889,Idaho,ID,Iona,83427,43.524982,-111.932481
11890,Idaho,ID,Irwin,83428,43.469819,-111.172184
11891,Idaho,ID,Irwin,83449,43.330753,-111.348423
11892,Idaho,ID,Island Park,83429,44.480920000000005,-111.394402
11893,Idaho,ID,Island Park,83433,44.484392,-111.333048
11895,Idaho,ID,Jerome,83338,42.72853,-114.432126
11897,Idaho,ID,Juliaetta,83535,46.534195,-116.724005
11898,Idaho,ID,Kamiah,83536,46.223705,-116.001302
11900,Idaho,ID,Kellogg,83837,47.506537,-116.10963999999998
11901,Idaho,ID,Kellogg,83868,47.555855,-116.174929
11903,Idaho,ID,Kendrick,83537,46.637625,-116.550884
11904,Idaho,ID,Ketchum,83340,43.736103,-114.582204
11906,Idaho,ID,Kimberly,83341,42.419106,-114.370742
11908,Idaho,ID,Kooskia,83536,46.223705,-116.001302
11909,Idaho,ID,Kooskia,83539,46.256824,-114.846627
11910,Idaho,ID,Kootenai,83840,48.310573,-116.515167
11911,Idaho,ID,Kootenai,83864,48.476554,-116.514152
11912,Idaho,ID,Kuna,83634,43.455712,-116.328708
11913,Idaho,ID,Kuna,83642,43.573507,-116.401064
11914,Idaho,ID,Kuna,83687,43.609972,-116.529149
11916,Idaho,ID,Lapwai,83540,46.345204,-116.782679
11917,Idaho,ID,Lava Hot Springs,83246,42.611006,-112.024644
11918,Idaho,ID,Leadore,83464,44.533531,-113.255751
11920,Idaho,ID,Lewiston,83501,46.20873,-116.913719
11922,Idaho,ID,Lewisville,83431,43.688427,-112.032935
11924,Idaho,ID,Lowman,83637,44.109504,-115.249568
11925,Idaho,ID,Mackay,83251,43.944697,-113.944659
11927,Idaho,ID,Malad City,83252,42.174414,-112.406564
11929,Idaho,ID,Malta,83342,42.177466,-113.255097
11930,Idaho,ID,Marsing,83639,43.397377,-116.866526
11932,Idaho,ID,McCall,83638,45.067169,-115.965688
11934,Idaho,ID,McCammon,83250,42.672532,-112.204751
11935,Idaho,ID,Melba,83641,43.354103,-116.584684
11937,Idaho,ID,Menan,83434,43.752647,-112.006385
11938,Idaho,ID,Meridian,83642,43.573507,-116.401064
11939,Idaho,ID,Meridian,83646,43.649585,-116.431758
11940,Idaho,ID,Middleton,83605,43.660575,-116.654725
11941,Idaho,ID,Middleton,83644,43.750939,-116.579626
11943,Idaho,ID,Midvale,83645,44.368971,-116.583493
11945,Idaho,ID,Minidoka,83350,42.694326,-113.579982
11947,Idaho,ID,Montpelier,83254,42.328754,-111.271906
11949,Idaho,ID,Moore,83255,43.685697,-113.583637
11950,Idaho,ID,Moreland,83256,43.21948,-112.437772
11951,Idaho,ID,Moscow,83843,46.722245,-116.940158
11952,Idaho,ID,Moscow,83844,46.730069,-117.014782
11954,Idaho,ID,Mountain Home,83647,43.400748,-115.522903
11956,Idaho,ID,Mountain Home AFB,83648,43.049579,-115.866402
11957,Idaho,ID,Moyie Springs,83845,48.804571,-116.091133
11959,Idaho,ID,Mud Lake,83450,43.830648,-112.405569
11960,Idaho,ID,Mullan,83846,47.480713,-115.767256
11962,Idaho,ID,Murphy,83650,42.846008,-116.676479
11963,Idaho,ID,Murtaugh,83344,42.446919,-114.138302
11965,Idaho,ID,Nampa,83651,43.587742,-116.620351
11966,Idaho,ID,Nampa,83686,43.492218,-116.607703
11967,Idaho,ID,Nampa,83687,43.609972,-116.529149
11969,Idaho,ID,New Meadows,83654,45.100179,-116.350507
11971,Idaho,ID,New Plymouth,83655,43.951249,-116.788488
11973,Idaho,ID,Newdale,83436,43.857158,-111.472046
11974,Idaho,ID,Nezperce,83543,46.273201,-116.23343
11976,Idaho,ID,Notus,83607,43.709411,-116.750541
11977,Idaho,ID,Notus,83656,43.726465000000005,-116.799115
11979,Idaho,ID,Oakley,83346,42.311492,-114.080339
11981,Idaho,ID,Oldtown,83822,48.179101,-116.991105
11982,Idaho,ID,Oldtown,83856,48.297327,-116.9109
11983,Idaho,ID,Onaway,83855,46.994784,-116.888154
11984,Idaho,ID,Orofino,83544,46.490917,-116.151412
11985,Idaho,ID,Osburn,83849,47.538098,-115.991959
11986,Idaho,ID,Osburn,83867,47.512124,-115.946935
11987,Idaho,ID,Osburn,83873,47.582915,-115.843529
11988,Idaho,ID,Oxford,83228,42.233621,-112.06023
11989,Idaho,ID,Paris,83254,42.328754,-111.271906
11990,Idaho,ID,Paris,83261,42.216061,-111.433125
11992,Idaho,ID,Parker,83445,43.979292,-111.767357
11994,Idaho,ID,Parma,83660,43.797717,-116.929571
11996,Idaho,ID,Paul,83347,42.836132,-113.982019
11998,Idaho,ID,Payette,83661,44.080716,-116.708522
12000,Idaho,ID,Peck,83545,46.426424,-116.421793
12001,Idaho,ID,Pierce,83546,46.560009,-115.822123
12002,Idaho,ID,Pinehurst,83850,47.454339,-116.234095
12003,Idaho,ID,Placerville,83631,43.911655,-116.03358500000002
12004,Idaho,ID,Placerville,83666,43.963326,-115.975879
12005,Idaho,ID,Plummer,83851,47.299564,-116.921888
12007,Idaho,ID,Pocatello,83201,42.90602,-112.373628
12008,Idaho,ID,Pocatello,83202,42.966657,-112.576195
12009,Idaho,ID,Pocatello,83204,42.864025,-112.737134
12010,Idaho,ID,Pocatello,83209,42.857791,-112.426322
12012,Idaho,ID,Ponderay,83852,48.307109,-116.54268799999998
12013,Idaho,ID,Ponderay,83864,48.476554,-116.514152
12014,Idaho,ID,Post Falls,83854,47.719876,-116.969995
12015,Idaho,ID,Potlatch,83855,46.994784,-116.888154
12017,Idaho,ID,Preston,83263,42.181249,-111.753213
12019,Idaho,ID,Priest River,83856,48.297327,-116.9109
12021,Idaho,ID,Princeton,83857,46.897098,-116.796287
12022,Idaho,ID,Rathdrum,83858,47.863047,-116.949403
12023,Idaho,ID,Reubens,83548,46.360925,-116.505033
12024,Idaho,ID,Rexburg,83440,43.815598,-111.823528
12025,Idaho,ID,Rexburg,83460,43.816972,-111.782203
12027,Idaho,ID,Richfield,83349,43.096544,-114.181412
12029,Idaho,ID,Rigby,83442,43.671988,-111.893377
12031,Idaho,ID,Riggins,83549,45.344178,-116.190911
12033,Idaho,ID,Ririe,83442,43.671988,-111.893377
12034,Idaho,ID,Ririe,83443,43.51595,-111.518092
12037,Idaho,ID,Roberts,83444,43.719372,-112.301574
12042,Idaho,ID,Rockland,83271,42.442204,-112.91278
12044,Idaho,ID,Rupert,83350,42.694326,-113.579982
12046,Idaho,ID,Salmon,83467,44.979814000000005,-113.896277
12048,Idaho,ID,Sandpoint,83864,48.476554,-116.514152
12050,Idaho,ID,Shelley,83274,43.348834,-112.097983
